0	9.98024e-09
0.002	1.23445e-08
0.004	1.27093e-08
0.006	8.77709e-09
0.008	5.1437e-09
0.01	9.91601e-09
0.012	9.30932e-09
0.014	5.58259e-09
0.016	1.12119e-08
0.018	8.9082e-09
0.02	8.94436e-09
0.022	6.87111e-09
0.024	1.3038e-08
0.026	8.69129e-09
0.028	1.06162e-08
0.03	1.19679e-08
0.032	1.88961e-08
0.034	1.38346e-08
0.036	6.18048e-09
0.038	1.80964e-08
0.04	1.14939e-08
0.042	6.61184e-09
0.044	5.75313e-09
0.046	1.17496e-08
0.048	1.12903e-08
0.05	1.46207e-08
0.052	1.84757e-08
0.054	1.338e-08
0.056	7.40719e-09
0.058	1.13657e-08
0.06	1.08683e-08
0.062	6.81088e-09
0.064	1.53941e-08
0.066	7.29684e-09
0.068	9.94298e-09
0.07	1.65985e-08
0.072	8.98201e-09
0.074	6.12873e-09
0.076	5.82468e-09
0.078	7.31214e-09
0.08	7.52829e-09
0.082	1.49078e-08
0.084	1.34052e-08
0.086	1.64984e-08
0.088	8.85337e-09
0.09	8.92338e-09
0.092	8.53522e-09
0.094	1.1996e-08
0.096	8.70742e-09
0.098	8.55875e-09
0.1	1.6363e-08
0.102	1.24601e-08
0.104	1.09958e-08
0.106	9.05761e-09
0.108	7.89476e-09
0.11	7.57973e-09
0.112	7.33181e-09
0.114	1.46952e-08
0.116	9.65257e-09
0.118	7.22407e-09
0.12	1.18807e-08
0.122	9.58676e-09
0.124	8.11818e-09
0.126	1.6801e-08
0.128	1.04541e-08
0.13	1.52368e-08
0.132	6.78672e-09
0.134	7.39115e-09
0.136	1.36247e-08
0.138	1.70757e-08
0.14	4.18424e-09
0.142	1.36953e-08
0.144	7.57124e-09
0.146	6.42052e-09
0.148	6.44296e-09
0.15	8.73681e-09
0.152	6.18731e-09
0.154	1.15665e-08
0.156	9.94305e-09
0.158	1.30491e-08
0.16	1.18416e-08
0.162	1.6056e-08
0.164	7.85874e-09
0.166	1.08316e-08
0.168	1.26072e-08
0.17	8.86676e-09
0.172	1.61343e-08
0.174	1.40099e-08
0.176	1.26407e-08
0.178	7.72858e-09
0.18	1.11413e-08
0.182	1.10807e-08
0.184	1.13756e-08
0.186	6.30631e-09
0.188	1.02128e-08
0.19	1.07109e-08
0.192	1.22131e-08
0.194	9.43056e-09
0.196	1.31603e-08
0.198	7.9199e-09
0.2	4.81066e-09
0.202	1.07597e-08
0.204	5.22758e-09
0.206	1.04688e-08
0.208	1.22781e-08
0.21	1.34107e-08
0.212	8.69683e-09
0.214	1.21267e-08
0.216	1.43548e-08
0.218	1.11519e-08
0.22	1.58183e-08
0.222	8.00974e-09
0.224	7.80738e-09
0.226	1.21764e-08
0.228	1.64632e-08
0.23	9.64098e-09
0.232	1.27077e-08
0.234	1.24851e-08
0.236	1.13929e-08
0.238	1.93157e-08
0.24	1.47261e-08
0.242	1.33695e-08
0.244	7.73587e-09
0.246	7.81874e-09
0.248	2.62579e-08
0.25	1.07568e-08
0.252	1.20248e-08
0.254	1.20255e-08
0.256	9.59952e-09
0.258	1.16021e-08
0.26	1.14423e-08
0.262	6.85316e-09
0.264	1.15682e-08
0.266	1.18964e-08
0.268	1.59221e-08
0.27	1.00543e-08
0.272	1.2206e-08
0.274	1.46731e-08
0.276	1.14162e-08
0.278	1.73699e-08
0.28	1.45969e-08
0.282	1.07371e-08
0.284	1.38202e-08
0.286	1.77777e-08
0.288	1.11263e-08
0.29	6.08075e-09
0.292	9.34758e-09
0.294	5.2864e-09
0.296	6.36981e-09
0.298	9.2393e-09
0.3	1.33516e-08
0.302	9.4689e-09
0.304	1.6665e-08
0.306	2.02738e-08
0.308	1.45556e-08
0.31	1.73977e-08
0.312	1.13454e-08
0.314	5.47437e-09
0.316	8.86552e-09
0.318	7.85028e-09
0.32	1.35551e-08
0.322	1.28475e-08
0.324	1.65086e-08
0.326	1.28971e-08
0.328	1.17322e-08
0.33	1.61771e-08
0.332	1.41875e-08
0.334	1.76936e-08
0.336	1.0655e-08
0.338	1.0403e-08
0.34	1.26758e-08
0.342	1.23281e-08
0.344	1.75523e-08
0.346	1.22629e-08
0.348	1.2454e-08
0.35	1.47995e-08
0.352	1.44671e-08
0.354	1.37677e-08
0.356	1.61853e-08
0.358	1.31959e-08
0.36	1.65514e-08
0.362	1.3998e-08
0.364	1.58799e-08
0.366	9.62205e-09
0.368	1.0755e-08
0.37	2.29819e-08
0.372	1.02345e-08
0.374	9.18485e-09
0.376	1.88703e-08
