0	0	0	-0.731541
0.02	-0.000292616	-0.0146308	0.214899
0.04	-0.000499273	-0.0103328	0.436063
0.06	-0.000531505	-0.00161157	0.811709
0.08	-0.000239053	0.0146226	-0.933457
0.1	-0.000319983	-0.00404654	-0.662591
0.12	-0.000665951	-0.0172984	-0.232074
0.14	-0.00110475	-0.0219398	-0.95914
0.16	-0.0019272	-0.0411226	0.361908
0.18	-0.00260489	-0.0338845	0.718141
0.2	-0.00299532	-0.0195217	0.94302
0.22	-0.00300855	-0.000661267	0.673968
0.24	-0.00275219	0.0128181	-0.64679
0.26	-0.00275454	-0.000117705	0.159801
0.28	-0.00269297	0.00307831	0.281303
0.3	-0.00251889	0.00870437	0.702977
0.32	-0.00206361	0.0227639	-0.660228
0.34	-0.00187242	0.00955935	0.283954
0.36	-0.00156765	0.0152384	-0.348429
0.38	-0.00140226	0.00826986	-0.335513
0.4	-0.00137106	0.0015596	-0.61411
0.42	-0.00158552	-0.0107226	-0.329528
0.44	-0.00193178	-0.0173132	0.237388
0.46	-0.00218309	-0.0125654	0.161989
0.48	-0.0023696	-0.00932562	-0.73543
0.5	-0.00285028	-0.0240342	-0.200014
0.52	-0.00341097	-0.0280345	-0.433055
0.54	-0.00414489	-0.0366956	-0.6317
0.56	-0.00513148	-0.0493296	-0.974486
0.58	-0.00650787	-0.0688193	0.922368
0.6	-0.0075153	-0.050372	0.179973
0.62	-0.00845075	-0.0467725	0.285731
0.64	-0.00927191	-0.0410579	-0.953316
0.66	-0.0104744	-0.0601242	0.344604
0.68	-0.011539	-0.0532321	-0.749207
0.7	-0.0129034	-0.0682163	0.701762
0.72	-0.013987	-0.054181	-0.800981
0.74	-0.015391	-0.0702006	0.789308
0.76	-0.0164793	-0.0544145	0.693782
0.78	-0.0172901	-0.0405388	0.14335
0.8	-0.0180435	-0.0376718	-0.968075
0.82	-0.0191842	-0.0570333	0.194527
0.84	-0.020247	-0.0531428	0.0756066
0.86	-0.0212796	-0.0516307	0.371304
0.88	-0.0221637	-0.0442046	-0.277663
0.9	-0.0231589	-0.0497578	-0.169426
0.92	-0.0242218	-0.0531463	-0.201403
0.94	-0.0253653	-0.0571744	0.742169
0.96	-0.0262119	-0.042331	0.633802
0.98	-0.026805	-0.029655	0.480343
1	-0.027206	-0.0200481	0.292891
1.02	-0.0274898	-0.0141903	-0.958578
1.04	-0.028157	-0.0333619	0.673649
1.06	-0.0285548	-0.0198889	-0.759897
1.08	-0.0292565	-0.0350868	-0.372104
1.1	-0.0301071	-0.0425289	0.294883
1.12	-0.0308397	-0.0366312	-0.389664
1.14	-0.0317282	-0.0444245	-0.713842
1.16	-0.0329023	-0.0587014	-0.366111
1.18	-0.0342227	-0.0660236	0.057551
1.2	-0.0355202	-0.0648726	-0.237493
1.22	-0.0369126	-0.0696224	-0.683977
1.24	-0.0385787	-0.083302	-0.334869
1.26	-0.0403787	-0.0899993	0.149745
1.28	-0.0421187	-0.0870044	-0.518109
1.3	-0.0440661	-0.0973666	-0.769072
1.32	-0.046321	-0.112748	-0.210475
1.34	-0.0486602	-0.116958	0.913596
1.36	-0.0506339	-0.0986856	0.18463
1.38	-0.0525338	-0.094993	-0.339004
1.4	-0.0545692	-0.101773	0.416758
1.42	-0.056438	-0.0934379	0.817182
1.44	-0.0579799	-0.0770943	0.678034
1.46	-0.0592505	-0.0635336	0.378208
1.48	-0.0603699	-0.0559695	-0.145087
1.5	-0.0615474	-0.0588712	-0.807248
1.52	-0.0630477	-0.0750162	0.649625
1.54	-0.0642882	-0.0620237	-0.780724
1.56	-0.0658409	-0.0776381	-0.488494
1.58	-0.0675891	-0.087408	-0.0980968
1.6	-0.0693765	-0.08937	0.280383
1.62	-0.0710517	-0.0837623	-0.678882
1.64	-0.0729985	-0.09734	-0.171279
1.66	-0.0750138	-0.100766	0.718187
1.68	-0.0767419	-0.0864018	-0.395363
1.7	-0.078628	-0.094309	0.538804
1.72	-0.0802987	-0.083533	0.343126
1.74	-0.0818321	-0.0766704	0.240422
1.76	-0.0832694	-0.071862	0.0197257
1.78	-0.0846987	-0.0714675	0.105055
1.8	-0.086086	-0.0693664	-0.08703
1.82	-0.0875082	-0.071107	0.689356
1.84	-0.0886546	-0.0573199	0.134588
1.86	-0.0897471	-0.0546281	0.477786
1.88	-0.0906486	-0.0450724	0.560662
1.9	-0.0913258	-0.0338591	-0.963117
1.92	-0.0923882	-0.0531215	-0.511515
1.94	-0.0936552	-0.0633518	-0.317022
1.96	-0.0950491	-0.0696922	-0.529435
1.98	-0.0966547	-0.0802809	-0.163258
2	-0.0983256	-0.0835461	0.233607
2.02	-0.0999031	-0.0788739	0.931781
2.04	-0.101108	-0.0602383	0.772627
2.06	-0.102004	-0.0447858	0.0195903
2.08	-0.102891	-0.044394	-0.423354
2.1	-0.103949	-0.052861	-0.395739
2.12	-0.105164	-0.0607758	0.118438
2.14	-0.106332	-0.0584071	-0.871059
2.16	-0.107849	-0.0758282	0.95922
2.18	-0.108982	-0.0566438	0.837593
2.2	-0.10978	-0.039892	0.0272906
2.22	-0.110567	-0.0393462	0.146444
2.24	-0.111295	-0.0364173	-0.17242
2.26	-0.112092	-0.0398657	-0.804333
2.28	-0.113211	-0.0559523	0.164511
2.3	-0.114264	-0.0526621	0.483963
2.32	-0.115124	-0.0429829	-0.0878622
2.34	-0.116019	-0.0447401	0.785302
2.36	-0.1166	-0.0290341	-0.153819
2.38	-0.117242	-0.0321105	-0.713421
2.4	-0.118169	-0.0463789	0.0118004
2.42	-0.119092	-0.0461429	0.209584
2.44	-0.119931	-0.0419512	-0.792707
2.46	-0.121087	-0.0578053	0.146393
2.48	-0.122185	-0.0548775	-0.184309
2.5	-0.123356	-0.0585637	0.904927
2.52	-0.124166	-0.0404651	0.659974
2.54	-0.124711	-0.0272656	-0.045851
2.56	-0.125274	-0.0281826	0.975323
2.58	-0.125448	-0.00867618	0.589432
2.6	-0.125386	0.00311245	-0.751443
2.62	-0.125624	-0.0119164	-0.225212
2.64	-0.125952	-0.0164207	-0.997956
2.66	-0.12668	-0.0363798	-0.3969
2.68	-0.127566	-0.0443178	-0.805436
2.7	-0.128775	-0.0604265	-0.839662
2.72	-0.130319	-0.0772197	-0.712457
2.74	-0.132149	-0.0914689	-0.86348
2.76	-0.134324	-0.108738	0.378534
2.78	-0.136347	-0.101168	0.22718
2.8	-0.138279	-0.0966242	0.860839
2.82	-0.139868	-0.0794074	0.590874
2.84	-0.141219	-0.0675899	0.475277
2.86	-0.142381	-0.0580844	-0.281734
2.88	-0.143655	-0.0637191	0.63145
2.9	-0.144677	-0.0510901	-0.000169678
2.92	-0.145699	-0.0510935	-0.404362
2.94	-0.146883	-0.0591807	0.538919
2.96	-0.147851	-0.0484023	-0.209329
2.98	-0.148902	-0.0525889	-0.315737
3	-0.150081	-0.0589037	0.173593
3.02	-0.151189	-0.0554318	0.922235
3.04	-0.151929	-0.0369871	-0.400076
3.06	-0.152829	-0.0449886	0.323667
3.08	-0.153599	-0.0385153	0.698713
3.1	-0.15409	-0.0245411	-0.950136
3.12	-0.154961	-0.0435438	0.258637
3.14	-0.155728	-0.038371	0.847233
3.16	-0.156157	-0.0214264	0.209476
3.18	-0.156501	-0.0172369	-0.555051
3.2	-0.157068	-0.0283379	0.265611
3.22	-0.157529	-0.0230256	-0.609039
3.24	-0.158233	-0.0352064	0.323914
3.26	-0.158807	-0.0287281	-0.244443
3.28	-0.15948	-0.033617	0.137198
3.3	-0.160097	-0.0308731	0.485716
3.32	-0.16052	-0.0211587	0.951251
3.34	-0.160563	-0.00213372	-0.137138
3.36	-0.160661	-0.00487648	-0.145949
3.38	-0.160816	-0.00779546	-0.92244
3.4	-0.161341	-0.0262443	0.278502
3.42	-0.161755	-0.0206742	-0.81582
3.44	-0.162495	-0.0369906	-0.554197
3.46	-0.163456	-0.0480746	0.984314
3.48	-0.164024	-0.0283883	-0.1595
3.5	-0.164655	-0.0315783	0.0675256
3.52	-0.16526	-0.0302278	-0.0810462
3.54	-0.165897	-0.0318487	0.301458
3.56	-0.166413	-0.0258196	0.448796
3.58	-0.16675	-0.0168436	-0.835776
3.6	-0.167421	-0.0335592	0.0468417
3.62	-0.168074	-0.0326223	0.208225
3.64	-0.168643	-0.0284578	0.0228494
3.66	-0.169203	-0.0280009	0.655791
3.68	-0.169501	-0.014885	0.0434089
3.7	-0.169781	-0.0140169	-0.736075
3.72	-0.170356	-0.0287383	-0.423737
3.74	-0.1711	-0.0372131	0.584239
3.76	-0.171611	-0.0255283	0.959945
3.78	-0.171737	-0.00632939	0.583317
3.8	-0.171631	0.00533695	0.774395
3.82	-0.171214	0.0208249	0.492434
3.84	-0.170601	0.0306735	-0.120287
3.86	-0.170035	0.0282678	-0.700163
3.88	-0.16975	0.0142645	0.295458
3.9	-0.169346	0.0201737	-0.710172
3.92	-0.169227	0.00597024	-0.768851
3.94	-0.169415	-0.00940679	0.591325
3.96	-0.169367	0.00241971	-0.0602814
3.98	-0.169343	0.00121408	0.196323
4	-0.16924	0.00514054	0.903288
4.02	-0.168776	0.0232063	0.338295
4.04	-0.168176	0.0299722	0.0844798
4.06	-0.167543	0.0316618	-0.691938
4.08	-0.167186	0.017823	-0.188533
4.1	-0.166905	0.0140524	-0.878637
4.12	-0.166976	-0.00352037	-0.805347
4.14	-0.167368	-0.0196273	0.289254
4.16	-0.167645	-0.0138422	0.361032
4.18	-0.167778	-0.00662159	-0.595296
4.2	-0.168148	-0.0185275	-0.126143
4.22	-0.168569	-0.0210504	0.0352906
4.24	-0.168976	-0.0203446	0.591586
4.26	-0.169146	-0.00851285	-0.254342
4.28	-0.169418	-0.0135997	0.93066
4.3	-0.169318	0.00501351	-0.17888
4.32	-0.169289	0.0014359	-0.487233
4.34	-0.169456	-0.00830875	0.0475343
4.36	-0.169603	-0.00735807	0.594943
4.38	-0.169512	0.00454079	0.22733
4.4	-0.16933	0.00908739	-0.65261
4.42	-0.169409	-0.00396482	-0.931832
4.44	-0.169861	-0.0226014	0.916836
4.46	-0.169947	-0.00426473	0.948939
4.48	-0.169652	0.0147141	0.813189
4.5	-0.169033	0.0309778	-0.497366
4.52	-0.168612	0.0210305	0.540217
4.54	-0.167976	0.0318349	-0.377433
4.56	-0.16749	0.0242862	-0.453425
4.58	-0.167185	0.0152177	-0.835721
4.6	-0.167215	-0.00149672	-0.762301
4.62	-0.16755	-0.0167427	-0.128117
4.64	-0.167936	-0.0193051	-0.592897
4.66	-0.16856	-0.031163	0.226871
4.68	-0.169092	-0.0266256	0.375388
4.7	-0.169475	-0.0191178	0.400331
4.72	-0.169697	-0.0111112	0.315753
4.74	-0.169793	-0.00479617	-0.406873
4.76	-0.170051	-0.0129336	0.250665
4.78	-0.17021	-0.00792034	0.893707
4.8	-0.170011	0.00995381	-0.0379119
4.82	-0.169827	0.00919557	-0.506133
4.84	-0.169845	-0.000927097	0.218885
4.86	-0.169776	0.00345061	-0.519253
4.88	-0.169915	-0.00693445	-0.652455
4.9	-0.170315	-0.0199836	-0.156255
4.92	-0.170777	-0.0231087	0.611771
4.94	-0.170994	-0.0108732	-0.790331
4.96	-0.171528	-0.0266799	-0.671015
4.98	-0.17233	-0.0401002	-0.166245
5	-0.173198	-0.0434251	-0.99903
5.02	-0.174466	-0.0634057	-0.384959
5.04	-0.175889	-0.0711048	0.764579
5.06	-0.177005	-0.0558133	-0.707192
5.08	-0.178404	-0.0699571	0.835096
5.1	-0.179469	-0.0532552	-0.336961
5.12	-0.180669	-0.0599944	-0.798427
5.14	-0.182188	-0.0759629	0.356751
5.16	-0.183565	-0.0688279	-0.410723
5.18	-0.185106	-0.0770424	-0.550231
5.2	-0.186867	-0.088047	-0.185067
5.22	-0.188702	-0.0917484	0.362081
5.24	-0.190392	-0.0845067	-0.77028
5.26	-0.19239	-0.0999123	0.942366
5.28	-0.194011	-0.081065	-0.362347
5.3	-0.195777	-0.088312	-0.116991
5.32	-0.197591	-0.0906518	0.497328
5.34	-0.199205	-0.0807052	0.277584
5.36	-0.200708	-0.0751536	-0.130576
5.38	-0.202263	-0.0777651	-0.795918
5.4	-0.204137	-0.0936835	0.0316601
5.42	-0.205998	-0.0930503	-0.337172
5.44	-0.207994	-0.0997937	-0.0601987
5.46	-0.210014	-0.100998	0.427704
5.48	-0.211862	-0.0924436	-0.596695
5.5	-0.21395	-0.104377	0.339944
5.52	-0.215901	-0.0975786	-0.600131
5.54	-0.218093	-0.109581	0.0461696
5.56	-0.220266	-0.108658	0.333058
5.58	-0.222306	-0.101997	0.987817
5.6	-0.223951	-0.0822403	0.513465
5.62	-0.22539	-0.071971	0.289382
5.64	-0.226714	-0.0661834	-0.58463
5.66	-0.228272	-0.077876	-0.28439
5.68	-0.229943	-0.0835638	-0.906084
5.7	-0.231977	-0.101685	-0.0235848
5.72	-0.23402	-0.102157	0.0011882
5.74	-0.236062	-0.102133	-0.972965
5.76	-0.238494	-0.121593	0.675509
5.78	-0.240656	-0.108083	0.0131035
5.8	-0.242812	-0.10782	-0.962856
5.82	-0.245354	-0.127078	0.409673
5.84	-0.247732	-0.118884	-0.962917
5.86	-0.250494	-0.138142	0.132217
5.88	-0.253204	-0.135498	0.576605
5.9	-0.255684	-0.123966	0.156164
5.92	-0.258101	-0.120843	0.170014
5.94	-0.260449	-0.117442	-0.677157
5.96	-0.263069	-0.130986	-0.975685
5.98	-0.266079	-0.150499	-0.434456
6	-0.269263	-0.159188	-0.720457
6.02	-0.272735	-0.173598	-0.273435
6.04	-0.276316	-0.179066	0.235507
6.06	-0.279803	-0.174356	0.175015
6.08	-0.28322	-0.170856	0.824733
6.1	-0.286308	-0.154361	0.115525
6.12	-0.289349	-0.152051	0.531149
6.14	-0.292177	-0.141428	0.369879
6.16	-0.294858	-0.13403	0.357242
6.18	-0.297395	-0.126885	0.0714123
6.2	-0.299905	-0.125457	0.931514
6.22	-0.302041	-0.106827	0.377398
6.24	-0.304027	-0.0992788	-0.0976444
6.26	-0.306051	-0.101232	0.298423
6.28	-0.307957	-0.0952632	-0.687865
6.3	-0.310137	-0.10902	0.778589
6.32	-0.312006	-0.0934487	-0.7477
6.34	-0.314174	-0.108403	0.600764
6.36	-0.316102	-0.0963874	0.329464
6.38	-0.317898	-0.0897982	-0.943321
6.4	-0.320071	-0.108665	0.185923
6.42	-0.32217	-0.104946	0.143615
6.44	-0.324211	-0.102074	-0.682687
6.46	-0.326526	-0.115728	0.844543
6.48	-0.328503	-0.0988367	-0.252394
6.5	-0.33058	-0.103885	0.272288
6.52	-0.332549	-0.0984388	-0.228835
6.54	-0.33461	-0.103016	0.838083
6.56	-0.336335	-0.0862539	0.26002
6.58	-0.337956	-0.0810535	0.714407
6.6	-0.339291	-0.0667653	0.250435
6.62	-0.340526	-0.0617566	-0.770019
6.64	-0.342069	-0.077157	0.289244
6.66	-0.343497	-0.0713721	-0.736936
6.68	-0.345219	-0.0861108	0.442437
6.7	-0.346764	-0.0772621	0.301452
6.72	-0.348189	-0.071233	0.914284
6.74	-0.349248	-0.0529473	0.160722
6.76	-0.350242	-0.0497329	0.287616
6.78	-0.351122	-0.0439806	0.0515039
6.8	-0.351981	-0.0429505	-0.144221
6.82	-0.352898	-0.0458349	-0.0603166
6.84	-0.353839	-0.0470412	-0.918795
6.86	-0.355147	-0.0654171	0.607586
6.88	-0.356212	-0.0532654	0.00394825
6.9	-0.357276	-0.0531865	0.285457
6.92	-0.358226	-0.0474773	0.435195
6.94	-0.359001	-0.0387734	-0.854976
6.96	-0.360118	-0.055873	-0.553761
6.98	-0.361457	-0.0669482	0.874486
7	-0.362447	-0.0494585	0.546465
7.02	-0.363217	-0.0385292	-0.583608
7.04	-0.364221	-0.0502013	-0.489537
7.06	-0.365421	-0.0599921	-0.252993
7.08	-0.366722	-0.0650519	0.685531
7.1	-0.367749	-0.0513413	0.78008
7.12	-0.368464	-0.0357397	-0.115743
7.14	-0.369225	-0.0380546	0.944329
7.16	-0.369608	-0.019168	0.867792
7.18	-0.369644	-0.00181214	0.285286
7.2	-0.369566	0.00389357	-0.445422
7.22	-0.369667	-0.00501486	0.277835
7.24	-0.369656	0.000541844	-0.870159
7.26	-0.369993	-0.0168613	-0.270881
7.28	-0.370439	-0.0222789	0.419203
7.3	-0.370717	-0.0138949	-0.249595
7.32	-0.371094	-0.0188868	-0.554172
7.34	-0.371694	-0.0299702	0.651267
7.36	-0.372033	-0.0169449	0.645088
7.38	-0.372114	-0.00404314	-0.650663
7.4	-0.372455	-0.0170564	-0.805169
7.42	-0.373118	-0.0331598	0.237502
7.44	-0.373686	-0.0284097	0.676474
7.46	-0.373984	-0.0148803	-0.911633
7.48	-0.374646	-0.0331129	0.111751
7.5	-0.375263	-0.0308779	0.436175
7.52	-0.375707	-0.0221544	0.3592
7.54	-0.376006	-0.0149704	0.190961
7.56	-0.376229	-0.0111512	0.867517
7.58	-0.376105	0.00619915	-0.182389
7.6	-0.376054	0.00255138	-0.552919
7.62	-0.376224	-0.00850701	-0.090918
7.64	-0.376431	-0.0103254	0.742798
7.66	-0.37634	0.00453059	0.96162
7.68	-0.375865	0.023763	0.221097
7.7	-0.375301	0.0281849	-0.319506
7.72	-0.374865	0.0217948	-0.804542
7.74	-0.374751	0.00570397	-0.258733
7.76	-0.374741	0.000529304	-0.891486
7.78	-0.375087	-0.0173004	-0.612761
7.8	-0.375678	-0.0295556	0.0679755
7.82	-0.376242	-0.0281961	0.982305
7.84	-0.376413	-0.00855003	-0.150473
7.86	-0.376644	-0.0115595	-0.709794
7.88	-0.377159	-0.0257554	0.591674
7.9	-0.377437	-0.0139219	-0.891481
7.92	-0.378072	-0.0317515	0.299458
7.94	-0.378588	-0.0257623	-0.858719
7.96	-0.379446	-0.0429367	0.459634
7.98	-0.380121	-0.033744	0.0166556
8	-0.380789	-0.0334109	0.143314
8.02	-0.3814	-0.0305446	0.34391
8.04	-0.381874	-0.0236664	0.616102
8.06	-0.382101	-0.0113444	0.823991
8.08	-0.381998	0.00513542	0.587034
8.1	-0.38166	0.0168761	-0.611521
8.12	-0.381567	0.00464567	0.016446
8.14	-0.381468	0.0049746	-0.933648
8.16	-0.381742	-0.0136984	0.465265
8.18	-0.38183	-0.00439308	0.493787
8.2	-0.38172	0.00548265	-0.672119
8.22	-0.381879	-0.00795973	-0.742728
8.24	-0.382336	-0.0228143	0.175311
8.26	-0.382722	-0.0193081	-0.870975
8.28	-0.383456	-0.0367276	0.423696
8.3	-0.384021	-0.0282537	-0.101899
8.32	-0.384627	-0.0302916	0.968319
8.34	-0.384846	-0.0109253	-0.0606728
8.36	-0.385088	-0.0121387	-0.74128
8.38	-0.385628	-0.0269643	-0.712902
8.4	-0.386452	-0.0412224	-0.0871039
8.42	-0.387311	-0.0429644	0.155023
8.44	-0.388109	-0.039864	-0.568593
8.46	-0.389133	-0.0512358	0.766489
8.48	-0.389852	-0.0359061	0.686539
8.5	-0.390295	-0.0221753	-0.109612
8.52	-0.390782	-0.0243675	0.827206
8.54	-0.390939	-0.00782341	0.926947
8.56	-0.390725	0.0107155	-0.730986
8.58	-0.390803	-0.0039042	-0.178584
8.6	-0.390952	-0.00747588	-0.343996
8.62	-0.391239	-0.0143558	0.574551
8.64	-0.391297	-0.00286478	-0.939528
8.66	-0.39173	-0.0216553	-0.227992
8.68	-0.392254	-0.0262152	-0.901048
8.7	-0.393139	-0.0442362	-0.908878
8.72	-0.394387	-0.0624137	0.495689
8.74	-0.395437	-0.0524999	-0.264973
8.76	-0.396593	-0.0577994	-0.436175
8.78	-0.397923	-0.0665229	0.898023
8.8	-0.398895	-0.0485624	-0.553008
8.82	-0.400087	-0.0596226	-0.075254
8.84	-0.40131	-0.0611277	0.0907474
8.86	-0.402496	-0.0593127	-0.836686
8.88	-0.404017	-0.0760464	0.465105
8.9	-0.405352	-0.0667443	-0.198596
8.92	-0.406766	-0.0707163	-0.202742
8.94	-0.408262	-0.0747711	-0.515762
8.96	-0.409963	-0.0850863	0.605883
8.98	-0.411423	-0.0729687	-0.888494
9	-0.413237	-0.0907385	0.439467
9.02	-0.414876	-0.0819492	-0.812543
9.04	-0.41684	-0.0982001	-0.845103
9.06	-0.419142	-0.115102	-0.764159
9.08	-0.42175	-0.130385	-0.110155
9.1	-0.424402	-0.132588	-0.250046
9.12	-0.427154	-0.137589	0.790869
9.14	-0.429589	-0.121772	-0.976889
9.16	-0.432415	-0.14131	0.586221
9.18	-0.435007	-0.129585	-0.250634
9.2	-0.437699	-0.134598	0.900208
9.22	-0.440031	-0.116594	0.853328
9.24	-0.442021	-0.0995272	0.117191
9.26	-0.443965	-0.0971834	0.891125
9.28	-0.445552	-0.0793609	-0.64006
9.3	-0.447396	-0.0921621	0.44991
9.32	-0.449059	-0.0831639	0.326697
9.34	-0.450591	-0.07663	-0.802054
9.36	-0.452445	-0.0926711	0.143377
9.38	-0.454241	-0.0898035	0.065455
9.4	-0.456011	-0.0884944	-0.563895
9.42	-0.458006	-0.0997723	-0.646291
9.44	-0.46026	-0.112698	0.197733
9.46	-0.462435	-0.108743	-0.770347
9.48	-0.464918	-0.12415	0.501924
9.5	-0.4672	-0.114112	-0.728792
9.52	-0.469774	-0.128688	-0.355104
9.54	-0.47249	-0.13579	-0.807448
9.56	-0.475529	-0.151939	0.688538
9.58	-0.478292	-0.138168	-0.955463
9.6	-0.481438	-0.157277	0.546333
9.62	-0.484365	-0.146351	-0.233429
9.64	-0.487385	-0.151019	-0.703732
9.66	-0.490687	-0.165094	0.315097
9.68	-0.493863	-0.158792	0.436333
9.7	-0.496864	-0.150065	-0.559914
9.72	-0.500089	-0.161264	0.835812
9.74	-0.50298	-0.144547	0.785369
9.76	-0.505557	-0.12884	0.887935
9.78	-0.507779	-0.111081	0.182498
9.8	-0.509927	-0.107431	-0.856296
9.82	-0.512418	-0.124557	0.213127
9.84	-0.514824	-0.120295	-0.0442949
9.86	-0.517248	-0.121181	-0.804812
9.88	-0.519993	-0.137277	0.148309
9.9	-0.52268	-0.134311	0.247705
9.92	-0.525267	-0.129357	0.777264
9.94	-0.527543	-0.113811	0.538574
9.96	-0.529604	-0.10304	0.841299
9.98	-0.531328	-0.0862138	-0.904187
10	-0.533414	-0.104298	0.21782
10.02	-0.535413	-0.0999411	-0.268267
10.04	-0.537519	-0.105306	0.786583
10.06	-0.53931	-0.0895748	0.959763
10.08	-0.540718	-0.0703795	-0.642115
10.1	-0.542382	-0.0832218	0.58207
10.12	-0.543814	-0.0715804	0.816173
10.14	-0.544919	-0.055257	-0.342611
10.16	-0.546161	-0.0621092	0.0602821
10.18	-0.547379	-0.0609035	0.740484
10.2	-0.548301	-0.0460939	-0.721606
10.22	-0.549512	-0.060526	0.350749
10.24	-0.550582	-0.053511	0.762888
10.26	-0.551347	-0.0382532	-0.85217
10.28	-0.552453	-0.0552966	-0.0825844
10.3	-0.553592	-0.0569483	0.334787
10.32	-0.554597	-0.0502526	0.910232
10.34	-0.555238	-0.0320479	0.660423
10.36	-0.555615	-0.0188395	0.170248
10.38	-0.555924	-0.0154345	0.437601
10.4	-0.556057	-0.00668248	-0.906742
10.42	-0.556554	-0.0248173	-0.533585
10.44	-0.557263	-0.035489	-0.566039
10.46	-0.5582	-0.0468098	0.716853
10.48	-0.558849	-0.0324728	-0.102857
10.5	-0.55954	-0.0345299	-0.853664
10.52	-0.560572	-0.0516032	0.393622
10.54	-0.561446	-0.0437307	0.397917
10.56	-0.562162	-0.0357724	0.378058
10.58	-0.562726	-0.0282112	0.448367
10.6	-0.563111	-0.0192439	-0.300792
10.62	-0.563616	-0.0252597	0.276858
10.64	-0.56401	-0.0197226	-0.617949
10.66	-0.564652	-0.0320816	0.896012
10.68	-0.564935	-0.0141613	0.842366
10.7	-0.564882	0.00268601	0.118832
10.72	-0.56478	0.00506265	0.125559
10.74	-0.564629	0.00757383	-0.566864
10.76	-0.564704	-0.00376345	0.618373
10.78	-0.564532	0.00860401	-0.418102
10.8	-0.564527	0.000241965	0.351584
10.82	-0.564382	0.00727365	-0.811968
10.84	-0.564561	-0.00896572	-0.971511
10.86	-0.565129	-0.0283959	0.157192
10.88	-0.565634	-0.0252521	-0.133591
10.9	-0.566193	-0.0279239	0.159333
10.92	-0.566687	-0.0247372	0.0561788
10.94	-0.56716	-0.0236137	0.862704
10.96	-0.567287	-0.0063596	0.894122
10.98	-0.567056	0.0115228	-0.439786
11	-0.567002	0.00272711	0.764178
11.02	-0.566642	0.0180107	-0.922381
11.04	-0.56665	-0.000436933	0.724379
11.06	-0.566369	0.0140507	-0.255487
11.08	-0.56619	0.00894092	-0.935295
11.1	-0.566386	-0.00976497	0.792749
11.12	-0.566264	0.00609	-0.80723
11.14	-0.566465	-0.0100546	0.820102
11.16	-0.566338	0.00634744	0.499828
11.18	-0.566011	0.016344	0.484301
11.2	-0.565491	0.02603	0.690526
11.22	-0.564694	0.0398406	0.3645
11.24	-0.563751	0.0471306	-0.525393
11.26	-0.563019	0.0366227	-0.0486802
11.28	-0.562306	0.0356491	-0.536657
11.3	-0.561807	0.0249159	0.368534
11.32	-0.561162	0.0322866	0.383069
11.34	-0.560363	0.039948	-0.225571
11.36	-0.559654	0.0354366	-0.584479
11.38	-0.559179	0.023747	0.374553
11.4	-0.558554	0.031238	0.472884
11.42	-0.55774	0.0406957	0.388327
11.44	-0.556771	0.0484623	0.716597
11.46	-0.555515	0.0627942	-0.962044
11.48	-0.554644	0.0435533	-0.320159
11.5	-0.553901	0.0371501	0.180912
11.52	-0.553086	0.0407684	-0.822727
11.54	-0.5526	0.0243139	0.164012
11.56	-0.552048	0.0275941	0.153041
11.58	-0.551435	0.0306549	-0.606178
11.6	-0.551064	0.0185314	0.12166
11.62	-0.550645	0.0209646	-0.0490616
